Search term,Campaign,Ad group,Match type,Added/Excluded,Clicks,Impr.,Cost,Conversions,RECOMMENDATION,NEG LEVEL,REASON
best place in costa rica to visit,Search - Resor,Trip & Vacation,Phrase match (close variant),None,1,1,1.77,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica home rentals,Search - Resor,Trip & Vacation,Phrase match (close variant),None,1,1,2.43,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive in costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
boat tour costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
ticket to costa rica price,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
atv riding in costa rica,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tamarindo to lir,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
uvita costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica trips for families,Search - Resor,Family Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tours with kids,Search - Resor,Family Packages,Exact match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica round trip,Search - Resor,Travel Packages,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
scuba diving costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica travel packages,Search - Resor,Travel Packages,Exact match,Added,1,9,8.26,0.00,OK,,Appears relevant - luxury package buyer intent
sfo to san jose costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tours,Search - Resor,Trip & Vacation,Exact match (close variant),Added,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica solo travel,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,1,2,3.52,0.00,OK,,Appears relevant - luxury package buyer intent
vuelve a la vida costa rica tours,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
mco to lir,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive costa rica resort,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
what can i do in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,1,1,2.05,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica adventures,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive resort in costa rica on the beach,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacation packages for families,Search - Resor,Family Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tabacón location,Search - Resor,Luxury Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
mala noche waterfall,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
atracciones en costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tropical tours shuttles costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
sjo to santa teresa,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
the westin golf resort spa playa conchal prices,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacations packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive resort in costa rica,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,3,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all inclusive tour packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
snorkeling in costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive trips to costa rica 2026,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Has converted - protected from negation
costa rica all inclusive honeymoon,Search - Resor,Honeymoon & Romance,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tours in san jose costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best place to travel in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
family friendly all inclusive costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
paradise costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
travel groups to costa rica,Search - Resor,Vacation Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive in la fortuna costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
hilton costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
caribbean side of costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tour package,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best costa rica vacation packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,2,2,3.32,0.00,OK,,Appears relevant - luxury package buyer intent
bookaway costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
freddy campos tours costa rica,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica family vacations,Search - Resor,Family Packages,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all inclusive adults only,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,2,13,6.15,0.00,OK,,Appears relevant - luxury package buyer intent
best surf beach costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
the westin reserva conchal an all inclusive golf resort & spa,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,5,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
ewr to costa rica san jose,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacation all inclusive,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
bioluminescence costa rica manuel antonio,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
tours in san jose costa rica,Search - Resor,Travel Agent & Agency,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
san jose costa rica to la fortuna,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica wedding packages all inclusive,Search - Resor,All-Inclusive & Custom,Phrase match,None,0,3,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacations,Search - Resor,Travel Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
going to costa rica for the first time,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
arenal glamping costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costo rika,Search - Resor,Travel Packages,Phrase match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all inclusive honeymoon resort,Search - Resor,Honeymoon & Romance,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
surfing in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best month to visit costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica the westin reserva conchal package,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive honeymoon costa rica,Search - Resor,Honeymoon & Romance,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
villa in costa rica,Search - Resor,Trip & Vacation,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
sjo to arenal volcano,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
hiking in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
all inclusive vacation packages to guanacaste costa rica,Search - Resor,All-Inclusive & Custom,Phrase match,None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica w costa rica package,Search - Resor,Trip planner,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacations all inclusive,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
family vacations to costa rica,Search - Resor,Family Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
resort in costa rica all inclusive,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica tour packages,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,1,5,2.54,0.00,OK,,Appears relevant - luxury package buyer intent
best vacation spots in costa rica for couples,Search - Resor,Honeymoon & Romance,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica all inclusive vacations,Search - Resor,All-Inclusive & Custom,Exact match (close variant),None,0,5,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica retreats,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
best family resort in costa rica,Search - Resor,Family Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica adventure tours,Search - Resor,Trip & Vacation,Exact match (close variant),None,1,2,2.53,0.00,OK,,Appears relevant - luxury package buyer intent
a trip to costa rica,Search - Resor,Travel Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costco costa rica packages,Search - Resor,Vacation Packages,Phrase match (close variant),None,1,3,6.36,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica vacation with kids,Search - Resor,Family Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica travel agent,Search - Resor,Travel Agent & Agency,Exact match,Added,0,2,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
the westin conchal costa rica,Search - Resor,All-Inclusive & Custom,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
the best place to stay in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
costa rica family trips,Search - Resor,Family Packages,Exact match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
ziplining in costa rica,Search - Resor,Travel Packages,Phrase match (close variant),None,0,1,0.00,0.00,OK,,Appears relevant - luxury package buyer intent
